"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","resp"
-0.612890414102012,1.13096240605387,1.51585812218976,0.291897980359693,0.908303528180871,0.223727999676098,0.648587087417242,-0.0590510575807147,0.989489607885195,0.965750971703864,-0.0137859248331562,0.872858674986238,0.75687595246659,0.277273727034938,0.134761940005437,0.142339374286367,6.01516079499624,-0.128295947023757,-0.468197200134158,-0.448617457219252,1.99373933597127,1.74152639085029,-1.14798088914139,-0.557585170836141,-0.684885371610801,-0.53066437643184,-0.478397718764267,-0.654812071977938,-0.404925611486557,-0.428601958888655,-0.650247109460031,-0.424735504011079,-0.657667684226004,-0.651371949391632,-0.593701334974717,-0.187343262513899,0.244373094617967,-0.659003290201653,-0.442118517515531,0.229500787314702,0.175560023003289,-0.541640280708724,1.34449386440619,1.13522965190633
-0.618687080400672,1.16720829297057,1.53009090949607,0.342161583324023,0.940120252066528,0.251483655269844,0.680893182437926,-0.0472834413052317,-0.75351171071476,-0.67863078060553,-0.883384616589449,0.503960379539621,0.422623452833836,-0.759589382749537,-0.813925787966768,0.148106422707039,6.30360830830026,-0.233490787474501,-0.485654796141682,-0.230146048592383,2.22261073586005,1.78136985091509,-0.989205187967526,-0.0564173255269383,-0.611053406784254,0.991543307489937,1.07838171351758,-0.654812071977938,-0.404938775302281,-0.0357498017322424,-0.385510359065444,-0.257980349848693,-0.535997851370771,-0.358199992406273,-0.262226136921749,0.3267524209407,0.302722492716944,-0.66052017233953,0.604057440451898,0.217617746601743,0.168145591453166,-0.643826146547155,1.36175560864211,1.34537409133053
-0.610396605935393,1.13555514909273,1.51717671381143,0.284394327241717,0.912335048708456,0.217589597266829,0.641442316116875,-0.0590564338844688,0.916530192232484,1.10432934769103,0.823133036210727,0.555816172213441,0.70377424909033,1.08295146056794,1.02652672108705,0.140577718104725,5.95192285388445,-0.140318410114742,-0.482315807644401,-0.415224894964753,1.97934703565226,1.73731480584261,-1.16743120212454,-0.5506632242236,-0.693551981093589,-0.568429775300552,-0.478397718764267,-0.654811975179898,-0.404925611486557,-0.443052891119282,-0.621600171922075,-0.429836000423225,-0.656740754636775,-0.632874941309472,-0.594150708680644,-0.204493600516133,0.240577310920634,-0.665062996385762,-0.420661193123758,0.220877377469,0.170179440408812,-0.553462060061118,1.34016605261087,1.59679285458683
-0.119043033571244,0.00266851237473851,0.739560665811035,-0.812493349319922,-0.0821154774172209,-0.867492991173812,-0.621535641260284,-0.0326670415104082,-1.29592868354022,-1.19603986427664,-1.06251918060119,0.34152046501075,0.427810516564061,-0.915830594707515,-0.97780494159458,-0.199569981681929,2.0659654713809,-0.091300609734885,-0.575093249545184,0.300844792784245,-0.0609137181636276,1.17502800178466,0.349902630050436,2.3391288096848,-1.24072319637798,1.58121812076443,1.73284449842175,-0.587423792851901,-0.289979172158835,2.14401825984186,2.39938229336846,3.96524495526187,-0.204516295820366,1.96280928559399,1.00016252987747,0.383704721330864,-0.610877288842581,0.238910949646027,4.297612449866,0.31142634710875,0.226677533240889,-0.67020529094517,0.52325209708638,0.724302348339741
0.404339877142169,-0.317073820609238,0.903477786063107,1.94119062975784,-0.362786041403861,-1.06437850759863,-0.959235907086214,-0.0577970264842316,-0.161353145602403,-0.364968934249391,-0.332272018778397,-0.81600583057851,-0.667704125181197,-0.584050709102256,-0.481789599707412,-0.0388000743894927,0.278990572593028,-0.312509519823656,-0.434046970334513,0.345719608056857,-0.539363314375426,-1.15275223873979,-0.32167208613839,2.49776572101662,-0.233051826404814,0.249281547204731,-0.265028891427121,-0.178155094871423,-0.84892795368671,1.54162568621684,2.26845647140439,-0.271203582701212,0.212701772332908,0.839556097257414,1.04588263414212,0.271757922982535,2.33236324233068,1.17452878617246,-0.536907857780615,-0.662189876936454,-0.380810989574665,-0.647309983605909,0.931988732890466,0.927921990113014
0.384723097588634,-0.390566887268239,0.883096973523322,1.88316222333367,-0.427298426347656,-1.11716731375729,-1.01663173222536,-0.0424270316214944,0.393403800202103,0.134660044135667,-0.556196874788266,-1.12640458267913,-1.09020213164944,-0.857023947652708,-0.762477118700413,-0.042697110594529,0.154434168889252,0.208112523690704,-0.761677872653127,0.154958098082299,-0.276997975617996,-1.11656592717535,-0.0417471416625707,2.03299129452674,-0.159169479727107,2.95464527787504,3.31658938511552,-0.178155094871423,-0.84892795368671,1.22695488305343,1.94413327254099,0.0776447763092919,0.432569634869821,0.610676891610634,0.813900286387783,0.766760676715981,2.38870731689964,0.876119849087952,0.296331309164899,-0.293989489659449,-0.15107210083914,-0.660066393440628,0.914500305484063,0.976987527195728
0.384483758899566,-0.622831263454621,0.798516930687962,1.7951388824327,-0.63118063628169,-1.16809227013351,-1.13422791551711,-0.0732207272131805,-0.114729563981325,-0.310376064081781,-0.065007941777765,-0.608380220712933,-0.39539931268975,-0.446442859357974,-0.275675789913138,-0.0725703418132191,1.0200135372234,-0.047104562197085,-0.601215303261144,-0.232266823289195,-0.431560048846517,-1.04018996592403,0.351593230146249,0.802065803304999,-0.0390533531406122,0.173055546083527,-0.0202356259052267,0.597172623740094,-2.03567227323466,0.369050830268537,1.2990017495251,-0.252367101314995,0.0093246849939168,0.0124367271645588,0.149777759120135,0.784948733830914,2.41046032394638,2.20966590578503,0.892338737189162,-0.294606842969654,-0.151457298868107,-0.672237575632809,0.838273609505363,1.11592873867957
0.384556806897614,0.409128931614527,0.422297949377936,-0.429088835172324,0.274676424492104,-0.890484727188718,-0.648296789303763,-0.0363908168165378,-1.26316577459887,-1.13160330873214,-1.03986192262694,0.0626872578541868,0.116614336449587,-0.907133010573366,-0.963554798759684,-0.482448781240913,1.41458137145743,0.542739458437608,-0.972975821219955,1.78896901968605,2.08010848727633,1.33865540962358,0.781312945145159,1.93791296004875,0.443265039802871,1.62764792947114,1.72148727480246,-0.267312962937303,-0.380730518096059,1.04219756676495,1.18892875208857,0.182262076099093,1.56345798442819,1.50237708144716,1.27975057904978,0.961883609906122,-0.384663980209965,0.920082118514216,0.654714121561576,0.205719076691058,0.160721408054209,-0.674836549818541,-0.00935412365745107,0.73320594111195
1.06395761975709,0.65096054702163,-0.157439457154174,0.58527770972667,0.486956779278635,0.094502009870083,0.498174963599285,0.142852907466346,-1.17762190789664,-1.16046444724112,-0.989652274211848,0.303413867619044,0.342225623637241,-0.861317671403139,-0.916273548998547,-0.856925282016311,2.2193524681942,2.38675620939436,-2.13546619974669,3.92548597275616,2.59768545944157,1.10629808870539,2.04417968328903,3.31795708886622,2.04489105337839,3.62134994733318,4.03162994685467,1.07292260320606,-0.0883490059669443,2.04484050802787,1.91990366483325,3.24320912134987,-0.294644105560645,1.2300217291205,1.99796657444543,0.917534539055468,0.278960701527051,3.02219801734725,1.42312750931159,0.0271177670139339,0.0492829961737164,-0.666226144365021,-0.846179350969282,1.02001422060192
0.463150930810301,0.261117429750063,0.127750866831219,-0.690985565063728,0.144751583708226,-1.13350098995056,-0.931154690095869,-0.0680499917655489,-0.625502152326503,-0.532812669872698,-0.977298976909555,0.716505019284311,0.648285235845473,-0.801743522042045,-0.878747869544643,-0.555045682256717,-0.254375201915921,-0.260366954372673,-0.463077077975708,0.860158222452331,1.14449758986204,1.04165514569766,-0.207336792632349,-0.349793446942473,0.333777725104009,0.434696980134748,0.492290341881522,-0.468348747969697,-0.379203515466637,-0.50800311106402,-0.498906897307236,-0.0316414184263563,-0.61650060120492,-0.526746486967533,-0.469652262802667,-0.305936365459789,-0.89539739949777,-0.276273769251151,-0.51111122609592,0.180809099672904,0.145178810500468,-0.663777798403318,-0.209220585472222,0.645103006727235
